correlativo_estudiante,nombre_carrera,fecha_inscripcion,anio_inscripcion,sexo,pais_nacionalidad,tipo_inscripcion
7978,INGENIERIA ELECTRICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
8216,INGENIERIA MECANICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
8271,INGENIERIA CIVIL,2019-01-21,2019,M,GUATEMALA,REINGRESO
8294,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,PRIMER INGRESO
8439,INGENIERIA MECANICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
8595,INGENIERIA INDUSTRIAL,2019-01-21,2019,F,GUATEMALA,REINGRESO
8606,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
8758,INGENIERIA MECANICA,2019-01-21,2019,F,GUATEMALA,REINGRESO
8806,INGENIERIA INDUSTRIAL,2019-01-21,2019,F,GUATEMALA,REINGRESO
8889,INGENIERIA QUIMICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
8893,INGENIERIA ELECTRONICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
8923,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,REINGRESO
8972,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9028,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9158,INGENIERIA CIVIL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9230,INGENIERIA CIVIL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9307,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,F,GUATEMALA,REINGRESO
9307,INGENIERIA INDUSTRIAL,2019-01-21,2019,F,GUATEMALA,REINGRESO
9312,INGENIERIA ELECTRONICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
9340,INGENIERIA CIVIL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9419,INGENIERIA MECANICA ELECTRICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
9441,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,F,GUATEMALA,PRIMER INGRESO
9443,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9470,INGENIERIA CIVIL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9497,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9528,INGENIERIA ELECTRICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
9555,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9658,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,PRIMER INGRESO
9729,INGENIERIA QUIMICA,2019-01-21,2019,F,GUATEMALA,REINGRESO
9835,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
9940,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,REINGRESO
9942,INGENIERIA ELECTRONICA,2019-01-21,2019,F,GUATEMALA,PRIMER INGRESO
9950,INGENIERIA MECANICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
9957,INGENIERIA MECANICA ELECTRICA,2019-01-21,2019,F,GUATEMALA,REINGRESO
10029,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,PRIMER INGRESO
10039,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
10057,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,REINGRESO
10075,INGENIERIA MECANICA ,2019-01-21,2019,M,GUATEMALA,REINGRESO
10094,INGENIERIA INDUSTRIAL,2019-01-21,2019,F,GUATEMALA,REINGRESO
10185,INGENIERIA CIVIL,2019-01-21,2019,M,GUATEMALA,REINGRESO
10205,INGENIERIA INDUSTRIAL,2019-01-21,2019,F,GUATEMALA,REINGRESO
10211,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,PRIMER INGRESO
10240,INGENIERIA ELECTRONICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
10251,INGENIERIA MECANICA ,2019-01-21,2019,M,GUATEMALA,REINGRESO
10255,INGENIERIA CIVIL,2019-01-21,2019,M,GUATEMALA,REINGRESO
10278,INGENIERIA QUIMICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
10479,INGENIERIA ELECTRICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
10490,INGENIERIA QUIMICA,2019-01-21,2019,F,GUATEMALA,PRIMER INGRESO
10564,INGENIERIA QUIMICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
10568,INGENIERIA MECANICA ,2019-01-21,2019,M,GUATEMALA,REINGRESO
10597,INGENIERIA MECANICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
10606,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,M,GUATEMALA,REINGRESO
10613,INGENIERIA QUIMICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
10624,INGENIERIA MECANICA ,2019-01-21,2019,M,GUATEMALA,REINGRESO
10658,INGENIERIA QUIMICA,2019-01-21,2019,F,GUATEMALA,REINGRESO
10681,INGENIERIA MECANICA,2019-01-21,2019,F,GUATEMALA,REINGRESO
10694,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
10705,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,F,GUATEMALA,REINGRESO
10705,INGENIERIA INDUSTRIAL,2019-01-21,2019,F,GUATEMALA,REINGRESO
10923,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
10952,INGENIERIA MECANICA ELECTRICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
10976,INGENIERIA EN INDUSTRIAS ,2019-01-21,2019,M,GUATEMALA,REINGRESO
11033,INGENIERIA AMBIENTAL,2019-01-21,2019,F,GUATEMALA,REINGRESO
11076,INGENIERIA MECANICA ,2019-01-21,2019,M,GUATEMALA,REINGRESO
11230,INGENIERIA CIVIL,2019-01-21,2019,F,GUATEMALA,REINGRESO
11269,INGENIERIA MECANICA ,2019-01-21,2019,M,GUATEMALA,REINGRESO
11279,INGENIERIA MECANICA,2019-01-21,2019,F,GUATEMALA,REINGRESO
11279,INGENIERIA MECANICA ,2019-01-21,2019,F,GUATEMALA,REINGRESO
11509,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,F,GUATEMALA,REINGRESO
11567,INGENIERIA EN INDUSTRIAS ,2019-01-21,2019,F,GUATEMALA,REINGRESO
11579,INGENIERIA ELECTRONICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
11614,INGENIERIA INDUSTRIAL,2019-01-21,2019,M,GUATEMALA,REINGRESO
11634,INGENIERIA ELECTRICA,2019-01-21,2019,M,GUATEMALA,REINGRESO
11723,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-21,2019,F,GUATEMALA,REINGRESO
11942,INGENIERIA CIVIL,2019-01-21,2019,F,GUATEMALA,REINGRESO
